id_a,id_b,jaccard_estimado,title_a,title_b,date_a,date_b,category_a,category_b
120,72821,0.9765625,"Fechamos o ano com grave dívida moral, reclama leitor","Fechamos o ano com grande dívida moral, reclama leitor",2015-01-01,2016-01-01,paineldoleitor,paineldoleitor
659,19046,0.9453125,Forças Armadas começam a deixar Complexo da Maré no Rio,"No Rio, UPP da Maré será instalada em área controlada por milícia",2015-01-04,2015-03-30,cotidiano,cotidiano
835,20962,0.8515625,Aviso,Aviso,2015-01-05,2015-04-09,colunas,colunas
847,20962,0.8515625,Aviso,Aviso,2015-01-05,2015-04-09,colunas,colunas
1153,10072,0.984375,Confira a tampa de privada luminescente e outras bugigangas,Confira os disquetes porta-copos e outras bugigangas tecnológicas,2015-01-06,2015-02-17,tec,tec
1153,11663,0.984375,Confira a tampa de privada luminescente e outras bugigangas,Confira o 'botão Bluetooth' e outras bugigangas tecnológicas,2015-01-06,2015-02-24,tec,tec
1153,13067,0.984375,Confira a tampa de privada luminescente e outras bugigangas,Confira a capa de concreto para iPhone e outras bugigangas tecnológicas,2015-01-06,2015-03-02,tec,tec
1153,13341,0.984375,Confira a tampa de privada luminescente e outras bugigangas,Confira a 'torradeira Darth Vader' e outras bugigangas tecnológicas,2015-01-06,2015-03-03,tec,tec
1153,14221,0.953125,Confira a tampa de privada luminescente e outras bugigangas,Confira a 'máscara Doge' e outras compras tecnológicas,2015-01-06,2015-03-08,tec,tec
1153,16178,0.984375,Confira a tampa de privada luminescente e outras bugigangas,Confira tábua de carne do 'Nintendinho' e outras bugigangas tecnológicas,2015-01-06,2015-03-17,tec,tec
1153,17870,0.984375,Confira a tampa de privada luminescente e outras bugigangas,Confira colchão inteligente e outras bugigangas tecnológicas,2015-01-06,2015-03-24,tec,tec
1153,19396,0.9921875,Confira a tampa de privada luminescente e outras bugigangas,Veja cabideiro que imita controle de PS3 e outras bugigangas tecnológicas,2015-01-06,2015-03-31,tec,tec
1153,20404,1.0,Confira a tampa de privada luminescente e outras bugigangas,Confira o alto-falante 'Iron Man' e outras bugigangas tecnológicas,2015-01-06,2015-04-05,tec,tec
1153,22086,1.0,Confira a tampa de privada luminescente e outras bugigangas,Confira projetor de papelão e outras bugigangas tecnológicas,2015-01-06,2015-04-14,tec,tec
1153,23357,1.0,Confira a tampa de privada luminescente e outras bugigangas,Confira 'anzol' inteligente e outras bugigangas tecnológicas,2015-01-06,2015-04-21,tec,tec
1153,24531,0.953125,Confira a tampa de privada luminescente e outras bugigangas,Veja escova de dentes com visor e outras bugigangas tecnológicas,2015-01-06,2015-04-27,tec,tec
1153,27130,0.9375,Confira a tampa de privada luminescente e outras bugigangas,Confira o transmissor FM para carros e outras compras tecnológicas,2015-01-06,2015-05-10,tec,tec
1153,28607,1.0,Confira a tampa de privada luminescente e outras bugigangas,Confira adaptador bluetooth e outras bugigangas tecnológicas,2015-01-06,2015-05-18,tec,tec
1153,29918,1.0,Confira a tampa de privada luminescente e outras bugigangas,Confira o recarregador USB solar e outras compras tecnológicas,2015-01-06,2015-05-25,tec,tec
1153,31336,0.984375,Confira a tampa de privada luminescente e outras bugigangas,Confira a espada 'Minecraft' e outras bugigangas tecnológicas,2015-01-06,2015-06-01,tec,tec
1153,32564,0.953125,Confira a tampa de privada luminescente e outras bugigangas,Confira o suporte para celular na bike e outras compras tecnológicas,2015-01-06,2015-06-07,tec,tec
1153,34003,0.953125,Confira a tampa de privada luminescente e outras bugigangas,Veja USB que vira lanterna e outras bugigangas tecnológicas,2015-01-06,2015-06-15,tec,tec
1153,35417,0.9375,Confira a tampa de privada luminescente e outras bugigangas,Veja casaco de moletom para os fãs de wi-fi e outras compras tecnológicas,2015-01-06,2015-06-22,tec,tec
1153,36823,0.953125,Confira a tampa de privada luminescente e outras bugigangas,Confira o alto-falante canino e outras compras tecnológicas,2015-01-06,2015-06-29,tec,tec
1153,37886,1.0,Confira a tampa de privada luminescente e outras bugigangas,Confira celular de baixo custo da Sony e outras bugigangas tecnológicas,2015-01-06,2015-07-04,tec,tec
1153,38842,0.953125,Confira a tampa de privada luminescente e outras bugigangas,Confira o esterilizador de celular e outras compras tecnológicas,2015-01-06,2015-07-09,tec,tec
1153,40954,0.953125,Confira a tampa de privada luminescente e outras bugigangas,Confira o comunicador de 'Jornada nas Estrelas' e outras compras tecnológicas,2015-01-06,2015-07-20,tec,tec
1153,42225,0.953125,Confira a tampa de privada luminescente e outras bugigangas,Confira o novo celular Alcatel e outras compras tecnológicas,2015-01-06,2015-07-27,tec,tec
1153,44209,1.0,Confira a tampa de privada luminescente e outras bugigangas,Veja o alto-falante com 20 horas de bateria e outras compras tecnológicas,2015-01-06,2015-08-06,tec,tec
1153,47657,0.953125,Confira a tampa de privada luminescente e outras bugigangas,Confira o roteador 'drone' e outras compras tecnológicas,2015-01-06,2015-08-24,tec,tec
1153,49105,0.953125,Confira a tampa de privada luminescente e outras bugigangas,Confira o smartphone com Linux e outras compras tecnológicas,2015-01-06,2015-08-31,tec,tec
1153,54735,0.9375,Confira a tampa de privada luminescente e outras bugigangas,Confira a câmera disfarçada de fonte e outras compras tecnológicas,2015-01-06,2015-09-28,tec,tec
1153,55556,0.984375,Confira a tampa de privada luminescente e outras bugigangas,Confira o 'capacete Metroid' e outras bugigangas tecnológicas,2015-01-06,2015-10-02,tec,tec
1153,55807,0.984375,Confira a tampa de privada luminescente e outras bugigangas,Confira o kit de decoração de unhas tetris e outras bugigangas tecnológicas,2015-01-06,2015-10-03,tec,tec
1153,56751,0.953125,Confira a tampa de privada luminescente e outras bugigangas,Confira a lente 'profissional' para smartphone e outras compras,2015-01-06,2015-10-08,tec,tec
1153,68450,1.0,Confira a tampa de privada luminescente e outras bugigangas,Confira o tablet projetor e outras bugigangas tecnológicas,2015-01-06,2015-12-05,tec,tec
1495,8318,1.0,Domingo tem bloqueios na zona sul e festival de cerveja artesanal,Redução de velocidade no centro e na zona leste começam nesta segunda,2015-01-08,2015-02-08,saopaulo,saopaulo
1495,14220,1.0,Domingo tem bloqueios na zona sul e festival de cerveja artesanal,"SPh: Aos 93, Bibi Ferreira volta aos palcos nesta terça para cantar Sinatra",2015-01-08,2015-03-08,saopaulo,saopaulo
2137,67334,0.953125,Fuvest foi clássica e sem 'pegadinha' na 1ª fase; professores comentam,Fuvest foi clássica e sem 'pegadinha' na 1ª fase; professores comentam,2015-01-12,2015-11-30,educacao,tv
2513,10072,1.0,Confira a jaqueta com luzes de LED e outras bugigangas tecnológicas,Confira os disquetes porta-copos e outras bugigangas tecnológicas,2015-01-13,2015-02-17,tec,tec
2513,11663,1.0,Confira a jaqueta com luzes de LED e outras bugigangas tecnológicas,Confira o 'botão Bluetooth' e outras bugigangas tecnológicas,2015-01-13,2015-02-24,tec,tec
2513,13067,1.0,Confira a jaqueta com luzes de LED e outras bugigangas tecnológicas,Confira a capa de concreto para iPhone e outras bugigangas tecnológicas,2015-01-13,2015-03-02,tec,tec
2513,13341,1.0,Confira a jaqueta com luzes de LED e outras bugigangas tecnológicas,Confira a 'torradeira Darth Vader' e outras bugigangas tecnológicas,2015-01-13,2015-03-03,tec,tec
2513,14221,0.9375,Confira a jaqueta com luzes de LED e outras bugigangas tecnológicas,Confira a 'máscara Doge' e outras compras tecnológicas,2015-01-13,2015-03-08,tec,tec
2513,16178,1.0,Confira a jaqueta com luzes de LED e outras bugigangas tecnológicas,Confira tábua de carne do 'Nintendinho' e outras bugigangas tecnológicas,2015-01-13,2015-03-17,tec,tec
2513,17870,1.0,Confira a jaqueta com luzes de LED e outras bugigangas tecnológicas,Confira colchão inteligente e outras bugigangas tecnológicas,2015-01-13,2015-03-24,tec,tec
2513,19396,0.9765625,Confira a jaqueta com luzes de LED e outras bugigangas tecnológicas,Veja cabideiro que imita controle de PS3 e outras bugigangas tecnológicas,2015-01-13,2015-03-31,tec,tec
2513,20404,0.984375,Confira a jaqueta com luzes de LED e outras bugigangas tecnológicas,Confira o alto-falante 'Iron Man' e outras bugigangas tecnológicas,2015-01-13,2015-04-05,tec,tec
2513,22086,0.984375,Confira a jaqueta com luzes de LED e outras bugigangas tecnológicas,Confira projetor de papelão e outras bugigangas tecnológicas,2015-01-13,2015-04-14,tec,tec
2513,23357,0.984375,Confira a jaqueta com luzes de LED e outras bugigangas tecnológicas,Confira 'anzol' inteligente e outras bugigangas tecnológicas,2015-01-13,2015-04-21,tec,tec
2513,24531,0.9375,Confira a jaqueta com luzes de LED e outras bugigangas tecnológicas,Veja escova de dentes com visor e outras bugigangas tecnológicas,2015-01-13,2015-04-27,tec,tec
2513,27130,0.921875,Confira a jaqueta com luzes de LED e outras bugigangas tecnológicas,Confira o transmissor FM para carros e outras compras tecnológicas,2015-01-13,2015-05-10,tec,tec
2513,28607,0.984375,Confira a jaqueta com luzes de LED e outras bugigangas tecnológicas,Confira adaptador bluetooth e outras bugigangas tecnológicas,2015-01-13,2015-05-18,tec,tec
2513,29918,0.984375,Confira a jaqueta com luzes de LED e outras bugigangas tecnológicas,Confira o recarregador USB solar e outras compras tecnológicas,2015-01-13,2015-05-25,tec,tec
2513,31336,1.0,Confira a jaqueta com luzes de LED e outras bugigangas tecnológicas,Confira a espada 'Minecraft' e outras bugigangas tecnológicas,2015-01-13,2015-06-01,tec,tec
2513,32564,0.9375,Confira a jaqueta com luzes de LED e outras bugigangas tecnológicas,Confira o suporte para celular na bike e outras compras tecnológicas,2015-01-13,2015-06-07,tec,tec
2513,34003,0.9375,Confira a jaqueta com luzes de LED e outras bugigangas tecnológicas,Veja USB que vira lanterna e outras bugigangas tecnológicas,2015-01-13,2015-06-15,tec,tec
2513,35417,0.953125,Confira a jaqueta com luzes de LED e outras bugigangas tecnológicas,Veja casaco de moletom para os fãs de wi-fi e outras compras tecnológicas,2015-01-13,2015-06-22,tec,tec
2513,36823,0.9375,Confira a jaqueta com luzes de LED e outras bugigangas tecnológicas,Confira o alto-falante canino e outras compras tecnológicas,2015-01-13,2015-06-29,tec,tec
2513,37886,0.984375,Confira a jaqueta com luzes de LED e outras bugigangas tecnológicas,Confira celular de baixo custo da Sony e outras bugigangas tecnológicas,2015-01-13,2015-07-04,tec,tec
2513,38842,0.9375,Confira a jaqueta com luzes de LED e outras bugigangas tecnológicas,Confira o esterilizador de celular e outras compras tecnológicas,2015-01-13,2015-07-09,tec,tec
2513,40954,0.9375,Confira a jaqueta com luzes de LED e outras bugigangas tecnológicas,Confira o comunicador de 'Jornada nas Estrelas' e outras compras tecnológicas,2015-01-13,2015-07-20,tec,tec
2513,42225,0.9375,Confira a jaqueta com luzes de LED e outras bugigangas tecnológicas,Confira o novo celular Alcatel e outras compras tecnológicas,2015-01-13,2015-07-27,tec,tec
2513,44209,0.984375,Confira a jaqueta com luzes de LED e outras bugigangas tecnológicas,Veja o alto-falante com 20 horas de bateria e outras compras tecnológicas,2015-01-13,2015-08-06,tec,tec
2513,47657,0.9375,Confira a jaqueta com luzes de LED e outras bugigangas tecnológicas,Confira o roteador 'drone' e outras compras tecnológicas,2015-01-13,2015-08-24,tec,tec
2513,49105,0.9375,Confira a jaqueta com luzes de LED e outras bugigangas tecnológicas,Confira o smartphone com Linux e outras compras tecnológicas,2015-01-13,2015-08-31,tec,tec
2513,54735,0.921875,Confira a jaqueta com luzes de LED e outras bugigangas tecnológicas,Confira a câmera disfarçada de fonte e outras compras tecnológicas,2015-01-13,2015-09-28,tec,tec
2513,55556,1.0,Confira a jaqueta com luzes de LED e outras bugigangas tecnológicas,Confira o 'capacete Metroid' e outras bugigangas tecnológicas,2015-01-13,2015-10-02,tec,tec
2513,55807,1.0,Confira a jaqueta com luzes de LED e outras bugigangas tecnológicas,Confira o kit de decoração de unhas tetris e outras bugigangas tecnológicas,2015-01-13,2015-10-03,tec,tec
2513,56751,0.9375,Confira a jaqueta com luzes de LED e outras bugigangas tecnológicas,Confira a lente 'profissional' para smartphone e outras compras,2015-01-13,2015-10-08,tec,tec
2513,68450,0.984375,Confira a jaqueta com luzes de LED e outras bugigangas tecnológicas,Confira o tablet projetor e outras bugigangas tecnológicas,2015-01-13,2015-12-05,tec,tec
2555,67367,0.9765625,"Mega-Sena pode pagar R$ 7,5 milhões nesta quarta","Acumulada, Mega-Sena pode pagar prêmio de R$ 7,5 milhões na quarta",2015-01-14,2015-12-01,cotidiano,cotidiano
3159,75417,1.0,Xiaomi não atinge meta de vendas de celulares em 2015,Xiaomi não atinge meta de vendas de celulares em 2015,2015-01-16,2016-01-16,mercado,mercado
3352,55253,0.984375,Veja os livros de economia e negócios mais vendidos de 5 a 11 de janeiro,Veja os livros de economia e negócios mais vendidos de 29 de dezembro a 4 de janeiro,2015-01-17,2015-10-01,mercado,mercado
3766,67491,1.0,"Eu invisto em: veja em que investe Fabrício Bittar, diretor de TV",Eu invisto em: veja o investimento da modelo Flávia Lucini,2015-01-19,2015-12-01,mercado,mercado
4078,11663,1.0,Confira a 'carteira playstation' e outras bugigangas tecnológicas,Confira o 'botão Bluetooth' e outras bugigangas tecnológicas,2015-01-20,2015-02-24,tec,tec
4078,13067,1.0,Confira a 'carteira playstation' e outras bugigangas tecnológicas,Confira a capa de concreto para iPhone e outras bugigangas tecnológicas,2015-01-20,2015-03-02,tec,tec
4078,13341,1.0,Confira a 'carteira playstation' e outras bugigangas tecnológicas,Confira a 'torradeira Darth Vader' e outras bugigangas tecnológicas,2015-01-20,2015-03-03,tec,tec
4078,14221,0.9375,Confira a 'carteira playstation' e outras bugigangas tecnológicas,Confira a 'máscara Doge' e outras compras tecnológicas,2015-01-20,2015-03-08,tec,tec
4078,16178,1.0,Confira a 'carteira playstation' e outras bugigangas tecnológicas,Confira tábua de carne do 'Nintendinho' e outras bugigangas tecnológicas,2015-01-20,2015-03-17,tec,tec
4078,17870,1.0,Confira a 'carteira playstation' e outras bugigangas tecnológicas,Confira colchão inteligente e outras bugigangas tecnológicas,2015-01-20,2015-03-24,tec,tec
4078,19396,0.9765625,Confira a 'carteira playstation' e outras bugigangas tecnológicas,Veja cabideiro que imita controle de PS3 e outras bugigangas tecnológicas,2015-01-20,2015-03-31,tec,tec
4078,20404,0.984375,Confira a 'carteira playstation' e outras bugigangas tecnológicas,Confira o alto-falante 'Iron Man' e outras bugigangas tecnológicas,2015-01-20,2015-04-05,tec,tec
4078,22086,0.984375,Confira a 'carteira playstation' e outras bugigangas tecnológicas,Confira projetor de papelão e outras bugigangas tecnológicas,2015-01-20,2015-04-14,tec,tec
4078,23357,0.984375,Confira a 'carteira playstation' e outras bugigangas tecnológicas,Confira 'anzol' inteligente e outras bugigangas tecnológicas,2015-01-20,2015-04-21,tec,tec
4078,24531,0.9375,Confira a 'carteira playstation' e outras bugigangas tecnológicas,Veja escova de dentes com visor e outras bugigangas tecnológicas,2015-01-20,2015-04-27,tec,tec
4078,27130,0.921875,Confira a 'carteira playstation' e outras bugigangas tecnológicas,Confira o transmissor FM para carros e outras compras tecnológicas,2015-01-20,2015-05-10,tec,tec
4078,28607,0.984375,Confira a 'carteira playstation' e outras bugigangas tecnológicas,Confira adaptador bluetooth e outras bugigangas tecnológicas,2015-01-20,2015-05-18,tec,tec
4078,29918,0.984375,Confira a 'carteira playstation' e outras bugigangas tecnológicas,Confira o recarregador USB solar e outras compras tecnológicas,2015-01-20,2015-05-25,tec,tec
4078,31336,1.0,Confira a 'carteira playstation' e outras bugigangas tecnológicas,Confira a espada 'Minecraft' e outras bugigangas tecnológicas,2015-01-20,2015-06-01,tec,tec
4078,32564,0.9375,Confira a 'carteira playstation' e outras bugigangas tecnológicas,Confira o suporte para celular na bike e outras compras tecnológicas,2015-01-20,2015-06-07,tec,tec
4078,34003,0.9375,Confira a 'carteira playstation' e outras bugigangas tecnológicas,Veja USB que vira lanterna e outras bugigangas tecnológicas,2015-01-20,2015-06-15,tec,tec
4078,35417,0.953125,Confira a 'carteira playstation' e outras bugigangas tecnológicas,Veja casaco de moletom para os fãs de wi-fi e outras compras tecnológicas,2015-01-20,2015-06-22,tec,tec
4078,36823,0.9375,Confira a 'carteira playstation' e outras bugigangas tecnológicas,Confira o alto-falante canino e outras compras tecnológicas,2015-01-20,2015-06-29,tec,tec
4078,37886,0.984375,Confira a 'carteira playstation' e outras bugigangas tecnológicas,Confira celular de baixo custo da Sony e outras bugigangas tecnológicas,2015-01-20,2015-07-04,tec,tec
4078,38842,0.9375,Confira a 'carteira playstation' e outras bugigangas tecnológicas,Confira o esterilizador de celular e outras compras tecnológicas,2015-01-20,2015-07-09,tec,tec
4078,40954,0.9375,Confira a 'carteira playstation' e outras bugigangas tecnológicas,Confira o comunicador de 'Jornada nas Estrelas' e outras compras tecnológicas,2015-01-20,2015-07-20,tec,tec
4078,42225,0.9375,Confira a 'carteira playstation' e outras bugigangas tecnológicas,Confira o novo celular Alcatel e outras compras tecnológicas,2015-01-20,2015-07-27,tec,tec
4078,44209,0.984375,Confira a 'carteira playstation' e outras bugigangas tecnológicas,Veja o alto-falante com 20 horas de bateria e outras compras tecnológicas,2015-01-20,2015-08-06,tec,tec
4078,47657,0.9375,Confira a 'carteira playstation' e outras bugigangas tecnológicas,Confira o roteador 'drone' e outras compras tecnológicas,2015-01-20,2015-08-24,tec,tec
4078,49105,0.9375,Confira a 'carteira playstation' e outras bugigangas tecnológicas,Confira o smartphone com Linux e outras compras tecnológicas,2015-01-20,2015-08-31,tec,tec
4078,54735,0.921875,Confira a 'carteira playstation' e outras bugigangas tecnológicas,Confira a câmera disfarçada de fonte e outras compras tecnológicas,2015-01-20,2015-09-28,tec,tec
4078,55556,1.0,Confira a 'carteira playstation' e outras bugigangas tecnológicas,Confira o 'capacete Metroid' e outras bugigangas tecnológicas,2015-01-20,2015-10-02,tec,tec
4078,55807,1.0,Confira a 'carteira playstation' e outras bugigangas tecnológicas,Confira o kit de decoração de unhas tetris e outras bugigangas tecnológicas,2015-01-20,2015-10-03,tec,tec
4078,56751,0.9375,Confira a 'carteira playstation' e outras bugigangas tecnológicas,Confira a lente 'profissional' para smartphone e outras compras,2015-01-20,2015-10-08,tec,tec
4078,68450,0.984375,Confira a 'carteira playstation' e outras bugigangas tecnológicas,Confira o tablet projetor e outras bugigangas tecnológicas,2015-01-20,2015-12-05,tec,tec
4232,13781,0.9453125,Entenda como a taxa básica de juros influencia a economia brasileira,Selic: saiba como a taxa básica de juros influencia a economia brasileira,2015-01-21,2015-03-06,mercado,mercado
4232,19935,0.9765625,Entenda como a taxa básica de juros influencia a economia brasileira,Entenda como a taxa básica de juros influencia a economia brasileira,2015-01-21,2015-04-03,mercado,mercado
4232,24873,0.9765625,Entenda como a taxa básica de juros influencia a economia brasileira,Entenda como a taxa básica de juros influencia a economia brasileira,2015-01-21,2015-04-29,mercado,mercado
4232,42498,0.9609375,Entenda como a taxa básica de juros influencia a economia brasileira,Selic: entenda como a taxa básica de juros influencia a economia brasileira,2015-01-21,2015-07-29,mercado,mercado
4232,59198,0.9609375,Entenda como a taxa básica de juros influencia a economia brasileira,Selic: entenda como a taxa básica de juros influencia a economia brasileira,2015-01-21,2015-10-21,mercado,mercado
4232,66195,0.9609375,Entenda como a taxa básica de juros influencia a economia brasileira,Selic: entenda como a taxa básica de juros influencia a economia brasileira,2015-01-21,2015-11-25,mercado,mercado
4955,55253,0.9765625,Veja os livros de economia e negócios mais vendidos de 12 a 18 de janeiro,Veja os livros de economia e negócios mais vendidos de 29 de dezembro a 4 de janeiro,2015-01-24,2015-10-01,mercado,mercado
5270,12194,1.0,São Paulo não tem fim nas lentes aéreas de Cássio Vasconcellos; assista,Correnteza arrasta caçamba durante tempestade na zona leste; veja vídeo,2015-01-25,2015-02-26,tv,tv
5270,13356,1.0,São Paulo não tem fim nas lentes aéreas de Cássio Vasconcellos; assista,Tablet compete com PCs usando pacote Office e corpo à prova d'água,2015-01-25,2015-03-03,tv,tv
5270,20058,1.0,São Paulo não tem fim nas lentes aéreas de Cássio Vasconcellos; assista,"Homem terá que se adaptar a viver com menos água, dizem especialistas",2015-01-25,2015-04-03,tv,tv
5270,55569,1.0,São Paulo não tem fim nas lentes aéreas de Cássio Vasconcellos; assista,Comércio virtual é tão difícil quanto o de lojas físicas,2015-01-25,2015-10-02,tv,tv
5270,61765,1.0,São Paulo não tem fim nas lentes aéreas de Cássio Vasconcellos; assista,Menino do Acre 'bomba' na internet com brincadeira sobre seca paulista,2015-01-25,2015-11-02,tv,tv
5270,67805,1.0,São Paulo não tem fim nas lentes aéreas de Cássio Vasconcellos; assista,"Com assembleia cercada, deputados do Paraná vão de ônibus da PM para sessão",2015-01-25,2015-12-02,tv,tv
5757,13067,1.0,Confira o mouse com entrada USB e outras bugigangas tecnológicas,Confira a capa de concreto para iPhone e outras bugigangas tecnológicas,2015-01-27,2015-03-02,tec,tec
5757,13341,1.0,Confira o mouse com entrada USB e outras bugigangas tecnológicas,Confira a 'torradeira Darth Vader' e outras bugigangas tecnológicas,2015-01-27,2015-03-03,tec,tec
5757,14221,0.9375,Confira o mouse com entrada USB e outras bugigangas tecnológicas,Confira a 'máscara Doge' e outras compras tecnológicas,2015-01-27,2015-03-08,tec,tec
5757,16178,1.0,Confira o mouse com entrada USB e outras bugigangas tecnológicas,Confira tábua de carne do 'Nintendinho' e outras bugigangas tecnológicas,2015-01-27,2015-03-17,tec,tec
5757,17870,1.0,Confira o mouse com entrada USB e outras bugigangas tecnológicas,Confira colchão inteligente e outras bugigangas tecnológicas,2015-01-27,2015-03-24,tec,tec
5757,19396,0.9765625,Confira o mouse com entrada USB e outras bugigangas tecnológicas,Veja cabideiro que imita controle de PS3 e outras bugigangas tecnológicas,2015-01-27,2015-03-31,tec,tec
5757,20404,0.984375,Confira o mouse com entrada USB e outras bugigangas tecnológicas,Confira o alto-falante 'Iron Man' e outras bugigangas tecnológicas,2015-01-27,2015-04-05,tec,tec
5757,22086,0.984375,Confira o mouse com entrada USB e outras bugigangas tecnológicas,Confira projetor de papelão e outras bugigangas tecnológicas,2015-01-27,2015-04-14,tec,tec
5757,23357,0.984375,Confira o mouse com entrada USB e outras bugigangas tecnológicas,Confira 'anzol' inteligente e outras bugigangas tecnológicas,2015-01-27,2015-04-21,tec,tec
5757,24531,0.9375,Confira o mouse com entrada USB e outras bugigangas tecnológicas,Veja escova de dentes com visor e outras bugigangas tecnológicas,2015-01-27,2015-04-27,tec,tec
5757,27130,0.921875,Confira o mouse com entrada USB e outras bugigangas tecnológicas,Confira o transmissor FM para carros e outras compras tecnológicas,2015-01-27,2015-05-10,tec,tec
5757,28607,0.984375,Confira o mouse com entrada USB e outras bugigangas tecnológicas,Confira adaptador bluetooth e outras bugigangas tecnológicas,2015-01-27,2015-05-18,tec,tec
5757,29918,0.984375,Confira o mouse com entrada USB e outras bugigangas tecnológicas,Confira o recarregador USB solar e outras compras tecnológicas,2015-01-27,2015-05-25,tec,tec
5757,31336,1.0,Confira o mouse com entrada USB e outras bugigangas tecnológicas,Confira a espada 'Minecraft' e outras bugigangas tecnológicas,2015-01-27,2015-06-01,tec,tec
5757,32564,0.9375,Confira o mouse com entrada USB e outras bugigangas tecnológicas,Confira o suporte para celular na bike e outras compras tecnológicas,2015-01-27,2015-06-07,tec,tec
5757,34003,0.9375,Confira o mouse com entrada USB e outras bugigangas tecnológicas,Veja USB que vira lanterna e outras bugigangas tecnológicas,2015-01-27,2015-06-15,tec,tec
5757,35417,0.953125,Confira o mouse com entrada USB e outras bugigangas tecnológicas,Veja casaco de moletom para os fãs de wi-fi e outras compras tecnológicas,2015-01-27,2015-06-22,tec,tec
5757,36823,0.9375,Confira o mouse com entrada USB e outras bugigangas tecnológicas,Confira o alto-falante canino e outras compras tecnológicas,2015-01-27,2015-06-29,tec,tec
5757,37886,0.984375,Confira o mouse com entrada USB e outras bugigangas tecnológicas,Confira celular de baixo custo da Sony e outras bugigangas tecnológicas,2015-01-27,2015-07-04,tec,tec
5757,38842,0.9375,Confira o mouse com entrada USB e outras bugigangas tecnológicas,Confira o esterilizador de celular e outras compras tecnológicas,2015-01-27,2015-07-09,tec,tec
5757,40954,0.9375,Confira o mouse com entrada USB e outras bugigangas tecnológicas,Confira o comunicador de 'Jornada nas Estrelas' e outras compras tecnológicas,2015-01-27,2015-07-20,tec,tec
5757,42225,0.9375,Confira o mouse com entrada USB e outras bugigangas tecnológicas,Confira o novo celular Alcatel e outras compras tecnológicas,2015-01-27,2015-07-27,tec,tec
5757,44209,0.984375,Confira o mouse com entrada USB e outras bugigangas tecnológicas,Veja o alto-falante com 20 horas de bateria e outras compras tecnológicas,2015-01-27,2015-08-06,tec,tec
5757,47657,0.9375,Confira o mouse com entrada USB e outras bugigangas tecnológicas,Confira o roteador 'drone' e outras compras tecnológicas,2015-01-27,2015-08-24,tec,tec
5757,49105,0.9375,Confira o mouse com entrada USB e outras bugigangas tecnológicas,Confira o smartphone com Linux e outras compras tecnológicas,2015-01-27,2015-08-31,tec,tec
5757,54735,0.921875,Confira o mouse com entrada USB e outras bugigangas tecnológicas,Confira a câmera disfarçada de fonte e outras compras tecnológicas,2015-01-27,2015-09-28,tec,tec
5757,55556,1.0,Confira o mouse com entrada USB e outras bugigangas tecnológicas,Confira o 'capacete Metroid' e outras bugigangas tecnológicas,2015-01-27,2015-10-02,tec,tec
5757,55807,1.0,Confira o mouse com entrada USB e outras bugigangas tecnológicas,Confira o kit de decoração de unhas tetris e outras bugigangas tecnológicas,2015-01-27,2015-10-03,tec,tec
5757,56751,0.9375,Confira o mouse com entrada USB e outras bugigangas tecnológicas,Confira a lente 'profissional' para smartphone e outras compras,2015-01-27,2015-10-08,tec,tec
5757,68450,0.984375,Confira o mouse com entrada USB e outras bugigangas tecnológicas,Confira o tablet projetor e outras bugigangas tecnológicas,2015-01-27,2015-12-05,tec,tec
6009,31610,1.0,São Paulo Cia. de Dança interpreta coreografias em exposição no MAM,Negros 'se travestem' de branco na busca por espaço em circuito artístico,2015-01-28,2015-06-02,tv,tv
6354,12898,0.9921875,Matrícula para os aprovados no Sisu 2015 começa nesta sexta,Matrícula para os aprovados no Sisu 2015 termina nesta terça,2015-01-30,2015-03-02,educacao,educacao
6354,31426,0.8671875,Matrícula para os aprovados no Sisu 2015 começa nesta sexta,Estudantes têm até esta sexta para incluir nome na lista de espera do Sisu,2015-01-30,2015-06-02,educacao,educacao
6749,77975,0.984375,Otimismo,Otimismo,2015-02-01,2016-02-01,colunas,colunas
6987,19637,0.8515625,Aprovado na 1ª lista da Fuvest deve fazer matrícula a partir desta terça,Aprovado na 1ª lista da Fuvest tem até hoje para fazer matrícula on-line,2015-02-02,2015-04-02,educacao,educacao
7377,20554,1.0,"'Quem tiver de pagar, vai pagar', diz Janot a manifestantes",Fiéis oram pelo fim da corrupção durante a Marcha para Jesus,2015-02-03,2015-04-06,tv,tv
7377,25917,1.0,"'Quem tiver de pagar, vai pagar', diz Janot a manifestantes",Reintegração da área do parque Augusta é concluída; veja imagens,2015-02-03,2015-05-03,tv,tv
7377,55821,1.0,"'Quem tiver de pagar, vai pagar', diz Janot a manifestantes","Sob holofotes e pressão, mulher de TI não pode ter medo, diz programadora",2015-02-03,2015-10-03,tv,tv
7551,20554,1.0,Imagens aéreas mostram incêndio de grandes proporções em Santos,Fiéis oram pelo fim da corrupção durante a Marcha para Jesus,2015-02-04,2015-04-06,tv,tv
7551,25917,1.0,Imagens aéreas mostram incêndio de grandes proporções em Santos,Reintegração da área do parque Augusta é concluída; veja imagens,2015-02-04,2015-05-03,tv,tv
7551,55821,1.0,Imagens aéreas mostram incêndio de grandes proporções em Santos,"Sob holofotes e pressão, mulher de TI não pode ter medo, diz programadora",2015-02-04,2015-10-03,tv,tv
7585,26078,0.9921875,Folha faz debate sobre eficácia das dietas alimentares,Folha faz debate sobre eficácia das dietas alimentares,2015-02-05,2015-05-05,cotidiano,cotidiano
